site,edition,classification,category_type,category,short_definition,detail_note,verification_status,source_pdf_page,source_section,definition_origin
Appendix - Carcinoma,AJCC8,any,N,N1a,One regional lymph node is positive,,strict_table_extracted_v1_6,65,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
Appendix - Carcinoma,AJCC8,any,N,N1b,Two or three regional lymph nodes are positive,,strict_table_extracted_v1_6,65,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
Appendix - Carcinoma,AJCC8,any,N,N1c,"No regional lymph nodes are positive, but there are tumor deposits in the subserosa or mesentery",,strict_table_extracted_v1_6,65,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
Appendix - Carcinoma,AJCC8,any,N,N2,Four or more regional lymph nodes are positive,,strict_table_extracted_v1_6,65,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
Appendix - Carcinoma,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed,,strict_table_extracted_v1_6,65,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
Appendix - Carcinoma,AJCC8,any,M,M0,No distant metastasis,,strict_table_extracted_v1_6,65,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
Appendix - Carcinoma,AJCC8,any,M,M1,Distant metastasis,,strict_table_extracted_v1_6,65,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
Appendix - Carcinoma,AJCC8,any,M,M1a,"Intraperitoneal acellular mucin, without identifiable tumor cells in the disseminated peritoneal mucinous deposits",,strict_table_extracted_v1_6,65,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
Appendix - Carcinoma,AJCC8,any,M,M1b,"Intraperitoneal metastasis only, including peritoneal mucinous deposits containing tumor cells",,strict_table_extracted_v1_6,65,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
Appendix - Carcinoma,AJCC8,any,M,M1c,"Metastasis to sites other than peritoneum tumor cells, efforts should be made to obtain additional tissue for thor- ough histologic examination to evaluate for cellularity HISTOLOGIC GRADE (G) G Definition GX Grade cannot be assessed G1 Well differentiated G2 Moderately differentiated G3 Poorly differentiated",,strict_table_extracted_v1_6,65,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
Appendix - carcinoma,AJCC7,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,T,T1,Tumor invades submucosa（侵犯黏膜下層）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,T,T2,Tumor invades muscularis propria（侵犯固有肌層）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,T,T3,Tumor invades through muscularis propria into subserosa or mesoappendix（穿越肌層至漿膜下或闌尾繫膜）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,T,T4,Tumor invades visceral peritoneum or directly invades/adheres to adjacent organs/structures（侵犯臟層腹膜或直接侵犯/沾黏鄰近器官/構造）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,T,T4a,"Tumor invades through visceral peritoneum, including acellular mucin/mucinous epithelium on serosa or mesoappendix（侵犯穿透臟層腹膜，含無細胞黏液/黏液性上皮於漿膜或闌尾繫膜）",,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,T,T4b,Tumor directly invades or adheres to adjacent organs or structures（直接侵犯或沾黏鄰近器官/構造）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,T,TX,Primary tumor cannot be assessed（原發腫瘤無法評估）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,T,Tis,Carcinoma in situ（原位癌）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,T,Tis(LAMN),Low-grade appendiceal mucinous neoplasm confined by muscularis propria（低度惡性黏液性腫瘤，限於肌層內；依 AJCC8 表）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,N,N0,No regional lymph node metastasis（無區域淋巴結轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,N,N1,Metastasis in 1–3 regional lymph nodes（1–3 顆區域淋巴結轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,N,N2,Metastasis in 4 or more regional lymph nodes（≥4 顆區域淋巴結轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed（區域淋巴結無法評估）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,M,M0,No distant metastasis（無遠端轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,M,M1,Distant metastasis（有遠端轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,M,M1a,"Intraperitoneal metastasis beyond the right lower quadrant, including pseudomyxoma peritonei（右下腹以外腹腔內轉移，含腹膜偽黏液瘤）",,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC7,any,M,M1b,Non-peritoneal metastasis（非腹膜遠端轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,T1,Tumor invades submucosa（侵犯黏膜下層）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,T2,Tumor invades muscularis propria（侵犯固有肌層）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,T3,Tumor invades through muscularis propria into subserosa or mesoappendix（穿越肌層至漿膜下或闌尾繫膜）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,T4,Tumor invades visceral peritoneum or directly invades/adheres to adjacent organs/structures（侵犯臟層腹膜或直接侵犯/沾黏鄰近器官/構造）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,T4a,"Tumor invades through visceral peritoneum, including acellular mucin/mucinous epithelium on serosa or mesoappendix（侵犯穿透臟層腹膜，含無細胞黏液/黏液性上皮於漿膜或闌尾繫膜）",,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,T4b,Tumor directly invades or adheres to adjacent organs or structures（直接侵犯或沾黏鄰近器官/構造）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,TX,Primary tumor cannot be assessed（原發腫瘤無法評估）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,Tis,Carcinoma in situ（原位癌）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,T,Tis(LAMN),Low-grade appendiceal mucinous neoplasm confined by muscularis propria（低度惡性黏液性腫瘤，限於肌層內；依 AJCC8 表）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,N,N0,No regional lymph node metastasis（無區域淋巴結轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,N,N1,One to three positive nodes or tumor deposits with all nodes negative（1–3 顆陽性淋巴結，或無陽性淋巴結但有 tumor deposits）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,N,N1a,One positive regional lymph node（1 顆陽性區域淋巴結）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,N,N1b,Two or three positive regional lymph nodes（2–3 顆陽性區域淋巴結）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,N,N1c,Tumor deposits with all identifiable lymph nodes negative（無陽性淋巴結但有 tumor deposits）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,N,N2,Four or more positive regional lymph nodes（≥4 顆陽性區域淋巴結）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed（區域淋巴結無法評估）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,M,M0,No distant metastasis（無遠端轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,M,M1,Distant metastasis（有遠端轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,M,M1a,Intraperitoneal acellular mucin without identifiable tumor cells（腹腔內無細胞黏液，未見腫瘤細胞）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,M,M1b,"Intraperitoneal metastasis only, including mucinous deposits containing tumor cells（僅腹腔內轉移，含有腫瘤細胞之黏液沉積）",,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
Appendix - carcinoma,AJCC8,any,M,M1c,Metastasis to sites other than peritoneum（非腹膜部位遠端轉移）,,checked_v0_7,,protected_curated_gi_definition_from_v0_8_2,protected_known_good_v0_8_2
"Bone: Appendicular Skeleton, Trunk, Skull and Facial Bones",AJCC7,any,T,T1,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
"Bone: Appendicular Skeleton, Trunk, Skull and Facial Bones",AJCC7,any,T,T2,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
"Bone: Appendicular Skeleton, Trunk, Skull and Facial Bones",AJCC7,any,T,T3,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
"Bone: Appendicular Skeleton, Trunk, Skull and Facial Bones",AJCC7,any,N,N0,No regional lymph node metastasis; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
"Bone: Appendicular Skeleton, Trunk, Skull and Facial Bones",AJCC7,any,N,N1,Regional lymph node category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
"Bone: Appendicular Skeleton, Trunk, Skull and Facial Bones",AJCC7,any,M,M0,No distant metastasis; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
"Bone: Appendicular Skeleton, Trunk, Skull and Facial Bones",AJCC7,any,M,M1a,Distant metastasis category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
