edition,page,hit_type,context
AJCC7,145,definitions_tnm,t of those factors would be similar to that observed with colorectal cancer. DEFINITIONS OF TNM Primary Tumor (T) TX Primary tumor cannot be assessed T0 No evidence of primary tumor Tis Carcinoma in situ T1a Tumor invades lamina propria T1b Tumor invades submucosa* T2 Tumor invades muscularis pr
AJCC7,147,stage_group,STASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis M1 CLINICAL GROUP T N M 0 Tis N0 M0 I T1 N0 M0 T2 N0 M0 IIA T3 N0 M0 IIB T4 N0 M0 IIIA Any T N1 M0 IIIB Any T N2 M0 IV Any T Any N M1 PATHOLOGIC GROUP T N M 0 Tis N0 M0 I T1 N0 M0
AJCC7,147,definitions_tnm,ed after neoadjuvant therapy AND subsequent surgery TX T0 Tis T1a T1b T2 T3 T4 PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ Tumor invades lamina propria Tumor invades submucosa Tumor invades muscularis propria Tumor invades through the musculari
AJCC7,148,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,149,chapter_summary,"d carcinoid tumors of the appendix are included, but separately categorized) At-A-Glance SUMMARY OF CHANGES Appendiceal Carcinomas ● In the seventh edition, appendiceal carcinomas are separately classiﬁ ed. In the sixth edition, appendiceal carcinomas were classiﬁ ed according to the deﬁ ni"
AJCC7,150,stage_group,gth varies but is about 10 mm. It is connected to the ileal mesentery by the ANATOMIC STAGE/PROGNOSTIC GROUPS Carcinoma Stage 0 Tis N0 M0 Stage I T1 N0 M0 T2 N0 M0 Stage IIA T3 N0 M0 Stage IIB T4a N0 M0 Stage IIC T4b N0 M0 Stage IIIA T1 N1
AJCC7,152,definitions_tnm,nsidered a poor prognostic indicator for patients with metastatic carcinoid. DEFINITIONS OF TNM Carcinoma Primary Tumor (T) TX Primary tumor cannot be assessed T0 No evidence of primary tumor Tis Carcinoma in situ: intraepithelial or invasion of lamina propria* T1 Tumor invades submucosa T2 T
AJCC7,153,stage_group,"e negative, but the number ordi- narily examined is not met, classify as pN0. ANATOMIC STAGE/PROGNOSTIC GROUPS Carcinoma Stage 0 Tis N0 M0 Stage I T1 N0 M0 T2 N0 M0 Stage IIA T3 N0 M0 Stage IIB T4a N0 M0 Stage IIC T4b N0 M0 Stage IIIA T1 N1 M"
AJCC7,155,definitions_tnm,AND subsequent surgery TX T0 Tis T1 T2 T3 T4 T4a T4b TX T0 T1 T1a T1b T2 T3 T4 PRIMARY TUMOR (T) Carcinoma Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ: intraepithelial or invasion of lamina propria * Tumor invades submucosa Tumor invades muscularis propria Tumor
AJCC7,156,stage_group,") Carcinoma No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis Intraperitoneal metastasis beyond the right lower quadrant, including pseudomyxoma peritonei Non-peritoneal metastasis Carcinoid No distant metastasis (no pathologic M0; use clinical M t"
AJCC7,157,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,159,stage_group,"d as N2a (metastasis in 4–6 nodes) and N2b (metastasis in 7 or more nodes) ● Stage Group II is subdivided into IIA (T3N0), IIB (T4aN0) and IIC (T4bN0) ● Stage Group III: ● A category of N1 lesions, T4bN1, that was formerly classiﬁ ed as IIIB was found to have outcomes more akin to IIIC and h"
AJCC7,159,chapter_summary,"as, lymphomas, and carcinoid tumors of the large intestine are not included) At-A-Glance SUMMARY OF CHANGES ● In the sixth edition, Stage II was subdivided into IIA and IIB on the basis of whether the primary tumor was T3N0 or T4N0, respectively, and Stage III was subdivided into IIIA (T1-2"
AJCC7,160,stage_group,lon Hepatic ﬂ exure Transverse colon Splenic ﬂ exure Descending colon ANATOMIC STAGE/PROGNOSTIC GROUPS Stage T N M Dukes * MAC * 0 Tis N0 M0 – – I T1 N0 M0 A A T2 N0 M0 A B1 IIA T3 N0 M0 B B2 IIB T4a N0 M0 B B2 IIC
AJCC7,170,stage_group,"154 American Joint Committee on Cancer • 2010 Stage Group II has been further subdivided into IIA (T3N0), IIB (T4aN0), and IIC (T4bN0), based on differential survival prognosis. These differences are shown in the SEER analyses for both rectal cancer (Tables 14.4"
AJCC7,171,stage_group,onregional node) M1b Metastases in more than one organ/site or the peritoneum ANATOMIC STAGE/PROGNOSTIC GROUPS Stage T N M Dukes * MAC * 0 Tis N0 M0 – – I T1 N0 M0 A A T2 N0 M0 A B1 IIA T3 N0 M0 B B2 IIB T4a N0 M0 B B2 IIC T4
AJCC7,171,definitions_tnm,Colon and Rectum 155 14 DEFINITIONS OF TNM The same classiﬁ cation is used for both clinical and patho- logic staging. Primary Tumor (T) TX Primary tumor cannot be assessed T0 No evidence of primary tumor Tis Carcinoma in situ: intraepithelia
AJCC7,172,stage_group,"that low and high grade may be associated with outcome indepen- dently of TNM stage group for both colon and rectum adeno- carcinoma. Some authors suggest that G4 lesions be identiﬁ ed separately because they may represent a small subgroup of car- cinomas that are very aggressive. However, these"
AJCC7,177,definitions_tnm,d after neoadjuvant therapy AND subsequent surgery TX T0 Tis T1 T2 T3 T4a T4b PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ: intraepithelial or invasion of lamina propria* Tumor invades submucosa Tumor invades muscularis propria Tumor invades thr
AJCC7,178,stage_group,"STASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis Metastasis confined to one organ or site (e.g., liver, lung, ovary, non-regional node). Metastases in more than one organ/site or the peritoneum. M1 M1a M1b A NATOMIC S TAGE • P ROGNOST"
AJCC7,181,stage_group,ncluded.) At-A-Glance SUMMARY OF CHANGES ● The deﬁ nitions of TNM and the stage groupings for this chapter have not changed from the sixth edition ● The descriptions of both the boundaries of the anal canal and anal carcinomas have been clariﬁ ed ● The collection of the reported status o
AJCC7,181,chapter_summary,"arcinomas only; melanomas, carcinoid tumors, and sarcomas are not included.) At-A-Glance SUMMARY OF CHANGES ● The deﬁ nitions of TNM and the stage groupings for this chapter have not changed from the sixth edition ● The descriptions of both the boundaries of the anal canal and anal carcino"
AJCC7,183,stage_group,"rcinoma of the anal canal, the 5-year observed sur- vival rates for each of the stage groups are as follows: Stage I, n = 637, 69.5%; Stage II, n = 1,711, 61.8%; Stage IIIA, n = 453, 45.6%; Stage IIIB, n = 495, 39.6%; Stage IV, n = 285, 15.3%. Stage-related survival is shown in Figure 15.3"
AJCC7,183,definitions_tnm,"re reported, it is of value to record the HPV status in the cancer registry. DEFINITIONS OF TNM Primary Tumor (T) TX Primary tumor cannot be assessed T0 No evidence of primary tumor Tis Carcinoma in situ (Bowen’s disease, high-grade squamous intraepithelial lesion (HSIL), anal intraepithelial"
AJCC7,185,stage_group,Anus 169 15 ANATOMIC STAGE/PROGNOSTIC GROUPS 0 Tis N0 M0 I T1 N0 M0 II T2 N0 M0 T3 N0 M0 IIIA T1 N1 M0 T2 N1 M0 T3 N1 M0 T4 N0 M0 IIIB T4 N1 M0 Any T N2 M0 Any
AJCC7,187,stage_group,ASTASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis M1 A NATOMIC S TAGE • P ROGNOSTIC G ROUPS CLINICAL GROUP T N M 0 Tis N0 M0 I T1 N0 M0 II T2 N0 M0 T3 N0 M0 IIIA T1 N1 M0 T2 N1 M0 T3 N1 M0 T4 N0 M0 IIIB T4 N1 M0 Any T N2 M0 Any T N3 M0 IV
AJCC7,187,definitions_tnm,"pleted after neoadjuvant therapy AND subsequent surgery TX T0 Tis T1 T2 T3 T4 PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ (Bowen’s disease, High-grade Squamous Intraepithelial Lesion (HSIL), Anal Intraepithelial Neoplasia II-III (AIN II-III) T"
AJCC7,188,stage_group,"oscopic residual tumor R2 Macroscopic residual tumor General Notes (continued): stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,191,stage_group,e SUMMARY OF CHANGES ● This staging system is new for the seventh edition ANATOMIC STAGE/PROGNOSTIC GROUPS Gastric GIST* Group T N M Mitotic rate Stage IA T1 or T2 N0 M0 Low Stage IB T3 N0 M0 Low Stage II T1 N0 M0 High T2 N0 M0 High T4
AJCC7,191,chapter_summary,Gastrointestinal Stromal Tumor 175 16 16 Gastrointestinal Stromal Tumor At-A-Glance SUMMARY OF CHANGES ● This staging system is new for the seventh edition ANATOMIC STAGE/PROGNOSTIC GROUPS Gastric GIST* Group T N M Mitotic rate Stage IA T1 or T2 N0 M0 Low Stage
AJCC7,192,stage_group,"udies. Although T, N, and M deﬁ nitions are identical for all GISTs, separate stage grouping schemes are provided for gastric and small intestinal tumors. Staging criteria for gastric tumors should be applied in primary, solitary omental GISTs. Primary, solitary, mesenteric, and duodenal GISTs"
AJCC7,193,stage_group,ow mitotic rate: 5 or fewer per 50 HPF High mitotic rate: over 5 per 50 HPF ANATOMIC STAGE/PROGNOSTIC GROUPS Gastric GIST* Group T N M Mitotic rate Stage IA T1 or T2 N0 M0 Low Stage IB T3 N0 M0 Low Stage II T1 N0 M0 High T2 N0 M0 High T4 N0
AJCC7,193,definitions_tnm,d 16.2 show the disease progression of gas- tric and small intestinal GISTs. DEFINITIONS OF TNM (FOR GISTS AT ALL SITES) Primary Tumor (T) TX Primary tumor cannot be assessed T0 No evidence for primary tumor T1 Tumor 2 cm or less T2 Tumor more than 2 cm but not more than 5 cm T3 Tumor more than
AJCC7,195,stage_group,ASTASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis M1 A NATOMIC S TAGE • P ROGNOSTIC G ROUPS – G ASTRIC GIST (also to be used for omentum) CLINICAL GROUP T N M Mitotic Rate Mitotic Rate IA T1 or T2 N0 M0 Low IB T3 N0 M0 Low II T1 N0 M0 Hi
AJCC7,195,definitions_tnm,completed after neoadjuvant therapy AND subsequent surgery TX T0 T1 T2 T3 T4 PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Tumor 2 cm or less Tumor more than 2 cm but not more than 5 cm Tumor more than 5 cm but not more than 10 cm Tumor more than 10 cm in greate
AJCC7,196,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,197,stage_group,lance SUMMARY OF CHANGES ● This staging system is new for the 7th edition ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 Tis* N0 M0 Stage I T1 N0 M0 Stage IIA T2 N0 M0 Stage IIB T3 N0 M0 Stage IIIA T4 N0 M0 Stage IIIB Any T N1 M0 Stage IV Any T A
AJCC7,197,chapter_summary,and neuroendocrine tumors of the pancreas [see Chap. 24] are not included.) At-A-Glance SUMMARY OF CHANGES ● This staging system is new for the 7th edition ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 Tis* N0 M0 Stage I T1 N0 M0 Stage IIA T2 N0 M0 Stage IIB T3 N0
AJCC7,199,definitions_tnm,"d survival rates for 2,997 patients with GI NETs are shown in Figure 17.1 . DEFINITIONS OF TNM Stomach Primary Tumor (T) TX Primary tumor cannot be assessed T0 No evidence of primary tumor Tis Carcinoma in situ/dysplasia (tumor size less than 0.5 mm), conﬁ ned to mucosa T1 Tumor invades lami"
AJCC7,200,stage_group,tastasis Distant Metastases (M) M0 No distant metastases M1 Distant metastasis ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 Tis N0 M0 Stage I T1 N0 M0 Stage IIA T2 N0 M0 Stage IIB T3 N0 M0 Stage IIIA T4 N0 M0 Stage IIIB Any T N1 M0 Stage IV Any T An
AJCC7,200,definitions_tnm,M0 No distant metastases M1 Distant metastasis Duodenum/Ampulla/Jejunum/Ileum Primary Tumor (T) TX Primary tumor cannot be assessed T0 No evidence of primary tumor T1 Tumor invades lamina propria or submucosa and size 1 cm or less* (small intestinal tumors); tumor 1 cm or less (ampullary tumors)
AJCC7,203,definitions_tnm,"quent surgery TX T0 Tis T1 T2 T3 T4 TX T0 T1 T2 T3 T4 TX T0 T1 T1a T1b T2 T3 T4 PRIMARY TUMOR (T) Stomach Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ/dysplasia (tumor size <0.5mm), confined to mucosa Tumor invades lamina propria or submucosa and £1cm in size Tumor"
AJCC7,204,stage_group,(M) Stomach No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis Duodenum/Ampulla/Jejunum/Ileum No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis Colon or Rectum No distant metastasis (no pathologic M0;
AJCC7,207,stage_group,mph nodes were reclassiﬁ ed to regional lymph nodes from distant lymph nodes Stage Grouping Changes ● Changes in T3 classiﬁ cation led to changes in Stage III groupings ● Stage IIIA now includes only T3a; patients with major vessel invasion are removed from the IIIA stage grouping ● Stage I
AJCC7,207,chapter_summary,c bile ducts; Sarcomas and tumors metastatic to the liver are not included.) At-A-Glance SUMMARY OF CHANGES Intrahepatic bile ducts are no longer included in this staging chapter. The staging of liver cancer now includes only hepatocellular carcinoma T Category Changes ● In the T3 catego
AJCC7,208,stage_group,mination cannot be differentiated from satellitosis or multifocal tumors and ANATOMIC STAGE/PROGNOSTIC GROUPS Stage I T1 N0 M0 Stage II T2 N0 M0 Stage IIIA T3a N0 M0 Stage IIIB T3b N0 M0 Stage IIIC T4 N0 M0 Stage IVA Any T N1 M0 Stage IVB Any T
AJCC7,209,stage_group,"Clin Oncol. 2002;20:1527–36). FIGURE 18.4. Survival stratiﬁ ed according to stage grouping (Data from Vauthey JN, Lauwers GY, Esnaola N, et al. A simpliﬁ ed staging for hepatocellular carcinoma. J Clin Oncol. 2002;20:1527–36). In order to view this proof accurately, the Overprint Preview Opti"
AJCC7,210,stage_group,tastasis Distant Metastasis (M) M0 No distant metastasis M1 Distant metastasis ANATOMIC STAGE/PROGNOSTIC GROUPS Stage I T1 N0 M0 Stage II T2 N0 M0 Stage IIIA T3a N0 M0 Stage IIIB T3b N0 M0 Stage IIIC T4 N0 M0 Stage IVA Any T N1 M0 Stage IVB Any T
AJCC7,210,definitions_tnm,o moderate ﬁ brosis) F1 Fibrosis score 5–6 (severe ﬁ brosis or cirrhosis) DEFINITIONS OF TNM Primary Tumor (T) TX Primary tumor cannot be assessed T0 No evidence of primary tumor T1 Solitary tumor without vascular invasion T2 Solitary tumor with vascular invasion or multiple tumors none more
AJCC7,213,stage_group,STASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis M1 A NATOMIC S TAGE • P ROGNOSTIC G ROUPS CLINICAL GROUP T N M I T1 N0 M0 II T2 N0 M0 IIIA T3a N0 M0 IIIB T3b N0 M0 IIIC T4 N0 M0 IVA any T N1 M0 IVB any T any N M1 PATHOLOGIC GROUP T
AJCC7,213,definitions_tnm,leted after neoadjuvant therapy AND subsequent surgery TX T0 T1 T2 T3a T3b T4 PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Solitary tumor without vascular invasion Solitary tumor with vascular invasion or multiple tumors none more than 5 cm Multiple tumors more t
AJCC7,217,stage_group,disease ● Recommend collection of preoperative or pretreatment serum CA19–9 ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 Tis N0 M0 Stage I T1 N0 M0 Stage II T2 N0 M0 Stage III T3 N0 M0 Stage IVA T4 N0 M0 Any T N1 M0 Stage IVB Any T Any N M1 I
AJCC7,217,chapter_summary,"Intrahepatic Bile Ducts 201 19 19 Intrahepatic Bile Ducts At-A-Glance SUMMARY OF CHANGES ● This is a novel staging system that is independent of the staging system for hepatocellular carcinoma and independent of the staging system for extrahepatic bile duct malignancy, in"
